[ 0.58527295  0.41472705] 0.0
[ 0.60370777  0.39629223] 0.0
[ 0.58859575  0.41140425] 0.0
[ 0.59366942  0.40633058] 0.0
[ 0.66091974  0.33908026] 1.0
[ 0.63718774  0.36281226] 1.0
[ 0.59110454  0.40889546] 1.0
[ 0.62085964  0.37914036] 1.0
[ 0.62329677  0.37670323] 0.0
[ 0.50253059  0.49746941] 1.0
[ 0.64853461  0.35146539] 0.0
[ 0.58634431  0.41365569] 0.0
[ 0.55521527  0.44478473] 0.0
[ 0.58976347  0.41023653] 1.0
[ 0.6493929  0.3506071] 1.0
[ 0.48109328  0.51890672] 0.0
[ 0.62137141  0.37862859] 0.0
[ 0.47042397  0.52957603] 0.0
[ 0.57506587  0.42493413] 0.0
[ 0.63100796  0.36899204] 0.0
[ 0.51789522  0.48210478] 0.0
[ 0.53920006  0.46079994] 0.0
[ 0.56433532  0.43566468] 0.0
[ 0.57485356  0.42514644] 1.0
[ 0.67449967  0.32550033] 1.0
[ 0.59743034  0.40256966] 0.0
[ 0.66514328  0.33485672] 0.0
[ 0.51604795  0.48395205] 0.0
[ 0.53871062  0.46128938] 0.0
[ 0.63256118  0.36743882] 0.0
[ 0.58491963  0.41508037] 0.0
[ 0.46384897  0.53615103] 0.0
[ 0.67577467  0.32422533] 0.0
[ 0.6276154  0.3723846] 0.0
[ 0.66204751  0.33795249] 0.0
[ 0.67752719  0.32247281] 0.0
[ 0.45038718  0.54961282] 0.0
[ 0.66591667  0.33408333] 0.0
[ 0.57728794  0.42271206] 0.0
[ 0.63463262  0.36536738] 0.0
[ 0.54543979  0.45456021] 0.0
[ 0.68238499  0.31761501] 0.0
[ 0.69233639  0.30766361] 0.0
[ 0.5736738  0.4263262] 1.0
[ 0.56440587  0.43559413] 0.0
[ 0.46361966  0.53638034] 1.0
[ 0.58640639  0.41359361] 0.0
[ 0.6883544  0.3116456] 1.0
[ 0.54954143  0.45045857] 1.0
[ 0.50366544  0.49633456] 1.0
[ 0.49949197  0.50050803] 0.0
[ 0.45310129  0.54689871] 1.0
[ 0.49011475  0.50988525] 0.0
[ 0.57966587  0.42033413] 1.0
[ 0.5164956  0.4835044] 0.0
[ 0.44547619  0.55452381] 1.0
[ 0.63131261  0.36868739] 1.0
[ 0.62050951  0.37949049] 0.0
[ 0.55935984  0.44064016] 0.0
[ 0.45036116  0.54963884] 1.0
[ 0.53496258  0.46503742] 1.0
[ 0.54658212  0.45341788] 0.0
[ 0.42093991  0.57906009] 1.0
[ 0.39008592  0.60991408] 1.0
[ 0.62281991  0.37718009] 1.0
[ 0.56877894  0.43122106] 0.0
[ 0.58427192  0.41572808] 1.0
[ 0.57753009  0.42246991] 0.0
[ 0.68550723  0.31449277] 1.0
[ 0.59099938  0.40900062] 0.0
[ 0.68886031  0.31113969] 1.0
[ 0.60330474  0.39669526] 0.0
[ 0.68093854  0.31906146] 1.0
[ 0.61440636  0.38559364] 1.0
[ 0.41498047  0.58501953] 1.0
[ 0.63703522  0.36296478] 1.0
[ 0.68869636  0.31130364] 0.0
[ 0.67420295  0.32579705] 0.0
[ 0.55998066  0.44001934] 1.0
[ 0.58709907  0.41290093] 0.0
[ 0.68277568  0.31722432] 1.0
[ 0.53357854  0.46642146] 1.0
[ 0.61945715  0.38054285] 1.0
[ 0.66245478  0.33754522] 1.0
[ 0.68228835  0.31771165] 1.0
[ 0.53246366  0.46753634] 0.0
[ 0.50542051  0.49457949] 0.0
[ 0.49699783  0.50300217] 0.0
[ 0.55871658  0.44128342] 1.0
[ 0.45072539  0.54927461] 1.0
[ 0.62262127  0.37737873] 1.0
[ 0.68629074  0.31370926] 1.0
[ 0.5171391  0.4828609] 1.0
[ 0.60807158  0.39192842] 1.0
[ 0.51494258  0.48505742] 0.0
[ 0.67303986  0.32696014] 1.0
[ 0.43428271  0.56571729] 1.0
[ 0.66246423  0.33753577] 0.0
[ 0.61892752  0.38107248] 1.0
[ 0.67099949  0.32900051] 1.0
[ 0.6207283  0.3792717] 0.0
[ 0.40773279  0.59226721] 1.0
[ 0.41559625  0.58440375] 1.0
[ 0.60564383  0.39435617] 0.0
[ 0.58006839  0.41993161] 0.0
[ 0.61723296  0.38276704] 0.0
[ 0.43972255  0.56027745] 1.0
[ 0.64717997  0.35282003] 0.0
[ 0.43132408  0.56867592] 1.0
[ 0.45064297  0.54935703] 1.0
[ 0.44581231  0.55418769] 0.0
[ 0.58698946  0.41301054] 0.0
[ 0.59112828  0.40887172] 0.0
[ 0.54668082  0.45331918] 0.0
[ 0.70248743  0.29751257] 0.0
[ 0.41978719  0.58021281] 1.0
[ 0.7093897  0.2906103] 0.0
[ 0.41745675  0.58254325] 1.0
[ 0.64591472  0.35408528] 0.0
[ 0.54128634  0.45871366] 0.0
[ 0.59229791  0.40770209] 1.0
[ 0.49633976  0.50366024] 1.0
[ 0.67418946  0.32581054] 1.0
[ 0.52445817  0.47554183] 1.0
[ 0.60078267  0.39921733] 0.0
[ 0.59256153  0.40743847] 1.0
[ 0.39621649  0.60378351] 1.0
[ 0.57858995  0.42141005] 0.0
[ 0.63541444  0.36458556] 0.0
[ 0.49890376  0.50109624] 0.0
[ 0.45041268  0.54958732] 1.0
[ 0.43672239  0.56327761] 0.0
[ 0.6517066  0.3482934] 0.0
[ 0.6254156  0.3745844] 0.0
[ 0.44993582  0.55006418] 0.0
[ 0.60270179  0.39729821] 0.0
[ 0.54827313  0.45172687] 0.0
[ 0.52296535  0.47703465] 1.0
[ 0.63816559  0.36183441] 0.0
[ 0.47908635  0.52091365] 1.0
[ 0.66723784  0.33276216] 1.0
[ 0.67302174  0.32697826] 1.0
[ 0.62886855  0.37113145] 1.0
[ 0.55347655  0.44652345] 0.0
[ 0.56602737  0.43397263] 0.0
[ 0.55120595  0.44879405] 1.0
[ 0.65979249  0.34020751] 0.0
[ 0.42817966  0.57182034] 1.0
[ 0.5087152  0.4912848] 0.0
[ 0.43731247  0.56268753] 1.0
[ 0.4755319  0.5244681] 1.0
[ 0.58306862  0.41693138] 1.0
[ 0.46032016  0.53967984] 1.0
[ 0.4409927  0.5590073] 1.0
[ 0.61397813  0.38602187] 1.0
[ 0.46160032  0.53839968] 1.0
[ 0.48097451  0.51902549] 0.0
[ 0.52430242  0.47569758] 0.0
[ 0.60212328  0.39787672] 1.0
[ 0.45204212  0.54795788] 1.0
[ 0.65129879  0.34870121] 0.0
[ 0.38916673  0.61083327] 1.0
[ 0.39823127  0.60176873] 1.0
[ 0.68533362  0.31466638] 1.0
[ 0.65866328  0.34133672] 1.0
[ 0.65464845  0.34535155] 1.0
[ 0.4414074  0.5585926] 0.0
[ 0.68496325  0.31503675] 0.0
[ 0.57164542  0.42835458] 0.0
[ 0.64511381  0.35488619] 1.0
[ 0.65858788  0.34141212] 0.0
[ 0.47771195  0.52228805] 0.0
[ 0.44721927  0.55278073] 1.0
[ 0.68198907  0.31801093] 0.0
[ 0.4423734  0.5576266] 0.0
[ 0.44841746  0.55158254] 1.0
[ 0.66245041  0.33754959] 0.0
[ 0.43714397  0.56285603] 0.0
[ 0.42713951  0.57286049] 1.0
[ 0.42162349  0.57837651] 1.0
[ 0.43175006  0.56824994] 0.0
[ 0.51665527  0.48334473] 0.0
[ 0.45257525  0.54742475] 0.0
[ 0.67858585  0.32141415] 1.0
[ 0.44711002  0.55288998] 1.0
[ 0.54293341  0.45706659] 0.0
[ 0.45000358  0.54999642] 0.0
[ 0.44564141  0.55435859] 0.0
[ 0.4296325  0.5703675] 1.0
[ 0.63433879  0.36566121] 0.0
[ 0.51938957  0.48061043] 1.0
[ 0.61034051  0.38965949] 1.0
[ 0.4275679  0.5724321] 1.0
[ 0.52243625  0.47756375] 1.0
[ 0.68720275  0.31279725] 1.0
[ 0.57442419  0.42557581] 1.0
[ 0.4339292  0.5660708] 1.0
[ 0.39935061  0.60064939] 1.0
[ 0.54643588  0.45356412] 0.0
[ 0.67016633  0.32983367] 1.0
[ 0.69492985  0.30507015] 1.0
[ 0.67454001  0.32545999] 0.0
[ 0.43109174  0.56890826] 1.0
[ 0.42016316  0.57983684] 0.0
[ 0.68279348  0.31720652] 1.0
[ 0.69319668  0.30680332] 0.0
[ 0.65408795  0.34591205] 0.0
[ 0.4415937  0.5584063] 0.0
[ 0.43200303  0.56799697] 1.0
[ 0.65518148  0.34481852] 0.0
[ 0.52001574  0.47998426] 0.0
[ 0.45394723  0.54605277] 1.0
[ 0.56362025  0.43637975] 1.0
[ 0.43728436  0.56271564] 0.0
[ 0.44557709  0.55442291] 0.0
[ 0.42927845  0.57072155] 1.0
[ 0.6687416  0.3312584] 0.0
[ 0.47305669  0.52694331] 0.0
[ 0.43479531  0.56520469] 1.0
[ 0.47411168  0.52588832] 1.0
[ 0.68838512  0.31161488] 0.0
[ 0.43138755  0.56861245] 1.0
[ 0.48195789  0.51804211] 1.0
[ 0.65727476  0.34272524] 0.0
[ 0.43763139  0.56236861] 0.0
[ 0.40085636  0.59914364] 1.0
[ 0.59214069  0.40785931] 0.0
[ 0.41239197  0.58760803] 1.0
[ 0.67359466  0.32640534] 1.0
[ 0.54384327  0.45615673] 1.0
[ 0.6425993  0.3574007] 0.0
[ 0.43148614  0.56851386] 1.0
[ 0.42466552  0.57533448] 0.0
[ 0.41013706  0.58986294] 1.0
[ 0.67981697  0.32018303] 1.0
[ 0.40202526  0.59797474] 1.0
[ 0.65592845  0.34407155] 0.0
[ 0.43437406  0.56562594] 0.0
[ 0.64745953  0.35254047] 0.0
[ 0.44768623  0.55231377] 0.0
[ 0.3990106  0.6009894] 0.0
[ 0.63785588  0.36214412] 1.0
[ 0.629859  0.370141] 1.0
[ 0.46213843  0.53786157] 0.0
[ 0.42441409  0.57558591] 1.0
[ 0.61241251  0.38758749] 0.0
[ 0.67207973  0.32792027] 1.0
[ 0.42142389  0.57857611] 1.0
[ 0.45850931  0.54149069] 0.0
[ 0.66836084  0.33163916] 0.0
[ 0.57925161  0.42074839] 0.0
[ 0.69001535  0.30998465] 1.0
[ 0.43623169  0.56376831] 1.0
[ 0.63613735  0.36386265] 1.0
[ 0.61401226  0.38598774] 1.0
[ 0.66585955  0.33414045] 1.0
[ 0.67483152  0.32516848] 0.0
[ 0.4411322  0.5588678] 0.0
[ 0.42658468  0.57341532] 1.0
[ 0.61664715  0.38335285] 0.0
[ 0.60445636  0.39554364] 1.0
[ 0.66412263  0.33587737] 0.0
[ 0.41525877  0.58474123] 1.0
[ 0.46555967  0.53444033] 1.0
[ 0.5829795  0.4170205] 0.0
[ 0.65374207  0.34625793] 1.0
[ 0.60622815  0.39377185] 1.0
[ 0.45833438  0.54166562] 0.0
[ 0.60343101  0.39656899] 0.0
[ 0.44426535  0.55573465] 0.0
[ 0.66309945  0.33690055] 1.0
[ 0.55707442  0.44292558] 0.0
[ 0.53570266  0.46429734] 1.0
[ 0.42510119  0.57489881] 1.0
[ 0.59583297  0.40416703] 0.0
[ 0.70619296  0.29380704] 0.0
[ 0.40921904  0.59078096] 0.0
[ 0.69758611  0.30241389] 0.0
[ 0.5405769  0.4594231] 1.0
[ 0.42853138  0.57146862] 1.0
[ 0.61155466  0.38844534] 1.0
[ 0.73146206  0.26853794] 0.0
[ 0.52085436  0.47914564] 0.0
[ 0.42632731  0.57367269] 1.0
[ 0.59278867  0.40721133] 0.0
[ 0.46138738  0.53861262] 1.0
[ 0.42521861  0.57478139] 1.0
[ 0.64144528  0.35855472] 0.0
[ 0.69552962  0.30447038] 0.0
[ 0.66593878  0.33406122] 0.0
[ 0.48578118  0.51421882] 0.0
[ 0.44028851  0.55971149] 1.0
[ 0.61369161  0.38630839] 1.0
[ 0.53727106  0.46272894] 1.0
[ 0.45580312  0.54419688] 1.0
[ 0.58985225  0.41014775] 0.0
[ 0.57666131  0.42333869] 0.0
[ 0.67730956  0.32269044] 1.0
[ 0.66586091  0.33413909] 0.0
[ 0.40842629  0.59157371] 1.0
[ 0.65258774  0.34741226] 1.0
[ 0.62018723  0.37981277] 0.0
[ 0.45874965  0.54125035] 0.0
[ 0.49666016  0.50333984] 1.0
[ 0.50763949  0.49236051] 0.0
[ 0.42733357  0.57266643] 1.0
[ 0.58129134  0.41870866] 1.0
[ 0.57593318  0.42406682] 1.0
[ 0.67851328  0.32148672] 1.0
[ 0.63970363  0.36029637] 1.0
[ 0.69952618  0.30047382] 0.0
[ 0.66239851  0.33760149] 0.0
[ 0.58312488  0.41687512] 1.0
[ 0.66042091  0.33957909] 0.0
[ 0.66017431  0.33982569] 0.0
[ 0.54799288  0.45200712] 0.0
[ 0.49282227  0.50717773] 1.0
[ 0.60343408  0.39656592] 0.0
[ 0.57941697  0.42058303] 0.0
[ 0.65395198  0.34604802] 0.0
[ 0.56806296  0.43193704] 1.0
[ 0.53873764  0.46126236] 0.0
[ 0.42734906  0.57265094] 0.0
[ 0.53539349  0.46460651] 1.0
[ 0.66408988  0.33591012] 1.0
[ 0.63764087  0.36235913] 1.0
[ 0.66654156  0.33345844] 0.0
[ 0.48802366  0.51197634] 1.0
[ 0.64842916  0.35157084] 0.0
[ 0.42779795  0.57220205] 1.0
[ 0.45582943  0.54417057] 0.0
[ 0.69295827  0.30704173] 1.0
[ 0.66979185  0.33020815] 1.0
[ 0.67680132  0.32319868] 1.0
[ 0.6144211  0.3855789] 0.0
[ 0.68190552  0.31809448] 0.0
[ 0.45919252  0.54080748] 1.0
[ 0.65248225  0.34751775] 0.0
[ 0.49992445  0.50007555] 0.0
[ 0.46454455  0.53545545] 0.0
[ 0.70838086  0.29161914] 1.0
[ 0.6844639  0.3155361] 0.0
[ 0.43680479  0.56319521] 1.0
[ 0.44875414  0.55124586] 0.0
[ 0.48392424  0.51607576] 0.0
[ 0.62301713  0.37698287] 0.0
[ 0.57974492  0.42025508] 0.0
[ 0.68055444  0.31944556] 1.0
[ 0.65911967  0.34088033] 0.0
[ 0.50161243  0.49838757] 0.0
[ 0.55896192  0.44103808] 0.0
[ 0.66686777  0.33313223] 0.0
[ 0.56939204  0.43060796] 0.0
[ 0.59403248  0.40596752] 1.0
[ 0.4053975  0.5946025] 0.0
[ 0.55480131  0.44519869] 0.0
[ 0.42392221  0.57607779] 1.0
[ 0.43562995  0.56437005] 1.0
[ 0.62530133  0.37469867] 0.0
[ 0.68521265  0.31478735] 1.0
[ 0.63972837  0.36027163] 0.0
[ 0.66017324  0.33982676] 0.0
[ 0.48895101  0.51104899] 1.0
[ 0.68383118  0.31616882] 1.0
[ 0.57627841  0.42372159] 1.0
[ 0.61870872  0.38129128] 0.0
[ 0.66019222  0.33980778] 0.0
[ 0.53095723  0.46904277] 0.0
[ 0.61400393  0.38599607] 0.0
[ 0.4957458  0.5042542] 0.0
[ 0.46440982  0.53559018] 0.0
[ 0.52361015  0.47638985] 0.0
[ 0.74033016  0.25966984] 0.0
[ 0.5032651  0.4967349] 0.0
[ 0.41925504  0.58074496] 1.0
[ 0.44198127  0.55801873] 1.0
[ 0.4692113  0.5307887] 0.0
[ 0.65991409  0.34008591] 1.0
[ 0.68052507  0.31947493] 0.0
[ 0.67300868  0.32699132] 1.0
[ 0.68362948  0.31637052] 0.0
[ 0.53075661  0.46924339] 0.0
[ 0.68816519  0.31183481] 0.0
[ 0.44260673  0.55739327] 1.0
[ 0.6797751  0.3202249] 1.0
[ 0.61587138  0.38412862] 1.0
[ 0.45515565  0.54484435] 0.0
[ 0.69251957  0.30748043] 0.0
[ 0.53131685  0.46868315] 1.0
[ 0.5876193  0.4123807] 1.0
[ 0.60322776  0.39677224] 1.0
[ 0.53022678  0.46977322] 0.0
[ 0.40652758  0.59347242] 0.0
[ 0.68455066  0.31544934] 0.0
[ 0.63857076  0.36142924] 0.0
[ 0.61951544  0.38048456] 0.0
[ 0.66948024  0.33051976] 0.0
[ 0.51107175  0.48892825] 0.0
[ 0.45162173  0.54837827] 0.0
[ 0.4419102  0.5580898] 1.0
[ 0.53463009  0.46536991] 1.0
[ 0.70547465  0.29452535] 0.0
[ 0.44295125  0.55704875] 1.0
[ 0.45729997  0.54270003] 1.0
[ 0.41996241  0.58003759] 0.0
[ 0.56300971  0.43699029] 1.0
[ 0.4423008  0.5576992] 0.0
[ 0.44767156  0.55232844] 0.0
[ 0.42141765  0.57858235] 0.0
[ 0.59894036  0.40105964] 1.0
[ 0.47597444  0.52402556] 0.0
[ 0.5370365  0.4629635] 1.0
[ 0.60383528  0.39616472] 0.0
[ 0.43554924  0.56445076] 0.0
[ 0.53477244  0.46522756] 0.0
[ 0.41810299  0.58189701] 1.0
[ 0.40731304  0.59268696] 1.0
[ 0.58471948  0.41528052] 0.0
[ 0.47263466  0.52736534] 0.0
[ 0.58768528  0.41231472] 1.0
[ 0.62004693  0.37995307] 1.0
[ 0.42968786  0.57031214] 0.0
[ 0.6279636  0.3720364] 0.0
[ 0.53132264  0.46867736] 0.0
[ 0.52400879  0.47599121] 1.0
[ 0.49310525  0.50689475] 0.0
[ 0.46403787  0.53596213] 1.0
[ 0.48044885  0.51955115] 1.0
[ 0.63751392  0.36248608] 0.0
[ 0.67006524  0.32993476] 0.0
[ 0.52260154  0.47739846] 0.0
[ 0.69499157  0.30500843] 0.0
[ 0.53766929  0.46233071] 1.0
[ 0.46409922  0.53590078] 0.0
[ 0.51055106  0.48944894] 1.0
[ 0.69918354  0.30081646] 0.0
[ 0.41869793  0.58130207] 0.0
[ 0.4659157  0.5340843] 1.0
[ 0.65638137  0.34361863] 0.0
[ 0.59127098  0.40872902] 1.0
[ 0.45163795  0.54836205] 1.0
[ 0.44925591  0.55074409] 0.0
[ 0.70296557  0.29703443] 1.0
[ 0.70682762  0.29317238] 0.0
[ 0.61934416  0.38065584] 0.0
[ 0.45434842  0.54565158] 0.0
[ 0.53456214  0.46543786] 1.0
[ 0.42196941  0.57803059] 0.0
[ 0.43104119  0.56895881] 1.0
[ 0.42491681  0.57508319] 1.0
[ 0.65773181  0.34226819] 0.0
[ 0.45694055  0.54305945] 1.0
[ 0.38297169  0.61702831] 1.0
[ 0.38523832  0.61476168] 1.0
[ 0.50137124  0.49862876] 0.0
[ 0.60820659  0.39179341] 1.0
[ 0.48817303  0.51182697] 1.0
[ 0.66226095  0.33773905] 1.0
[ 0.66148988  0.33851012] 0.0
[ 0.64787501  0.35212499] 1.0
[ 0.48059737  0.51940263] 0.0
[ 0.43958526  0.56041474] 0.0
[ 0.4924896  0.5075104] 1.0
[ 0.64513468  0.35486532] 0.0
[ 0.39359428  0.60640572] 1.0
[ 0.49094366  0.50905634] 1.0
[ 0.64748269  0.35251731] 0.0
[ 0.4367065  0.5632935] 1.0
[ 0.6731117  0.3268883] 1.0
[ 0.55272185  0.44727815] 0.0
[ 0.62803408  0.37196592] 0.0
[ 0.46180521  0.53819479] 1.0
[ 0.66262231  0.33737769] 0.0
[ 0.41918178  0.58081822] 1.0
[ 0.61107953  0.38892047] 0.0
[ 0.47586421  0.52413579] 0.0
[ 0.55671028  0.44328972] 0.0
[ 0.69326838  0.30673162] 1.0
[ 0.40879872  0.59120128] 0.0
[ 0.67937286  0.32062714] 1.0
[ 0.56327627  0.43672373] 0.0
[ 0.654064  0.345936] 0.0
[ 0.53304182  0.46695818] 1.0
[ 0.45449138  0.54550862] 0.0
[ 0.4713805  0.5286195] 0.0
[ 0.5778089  0.4221911] 0.0
[ 0.5753178  0.4246822] 1.0
[ 0.50181071  0.49818929] 0.0
[ 0.66794292  0.33205708] 1.0
[ 0.65513374  0.34486626] 0.0
[ 0.66527681  0.33472319] 1.0
[ 0.46748211  0.53251789] 1.0
[ 0.59677225  0.40322775] 0.0
[ 0.65782839  0.34217161] 1.0
[ 0.59511977  0.40488023] 0.0
[ 0.70533275  0.29466725] 0.0
[ 0.5840592  0.4159408] 0.0
[ 0.69791383  0.30208617] 0.0
[ 0.55824089  0.44175911] 1.0
[ 0.50522839  0.49477161] 1.0
[ 0.59966651  0.40033349] 1.0
[ 0.60206854  0.39793146] 0.0
[ 0.56031324  0.43968676] 1.0
[ 0.42183444  0.57816556] 1.0
[ 0.59906869  0.40093131] 1.0
[ 0.52622165  0.47377835] 0.0
[ 0.6682987  0.3317013] 0.0
[ 0.47854699  0.52145301] 1.0
[ 0.47271077  0.52728923] 1.0
[ 0.57344416  0.42655584] 1.0
[ 0.61153114  0.38846886] 1.0
[ 0.63313283  0.36686717] 1.0
[ 0.47307719  0.52692281] 0.0
[ 0.66634016  0.33365984] 0.0
[ 0.70460226  0.29539774] 1.0
[ 0.68995817  0.31004183] 0.0
[ 0.64655477  0.35344523] 1.0
[ 0.54418408  0.45581592] 1.0
[ 0.67555206  0.32444794] 1.0
[ 0.66600659  0.33399341] 0.0
[ 0.61228343  0.38771657] 0.0
[ 0.4500696  0.5499304] 0.0
[ 0.67972939  0.32027061] 0.0
[ 0.4244865  0.5755135] 0.0
[ 0.67510045  0.32489955] 0.0
[ 0.56907909  0.43092091] 0.0
[ 0.53171899  0.46828101] 0.0
[ 0.60773442  0.39226558] 1.0
[ 0.67957832  0.32042168] 0.0
[ 0.51167335  0.48832665] 1.0
[ 0.67197113  0.32802887] 1.0
[ 0.4223633  0.5776367] 1.0
[ 0.43281668  0.56718332] 0.0
[ 0.68412355  0.31587645] 1.0
[ 0.67491813  0.32508187] 0.0
[ 0.43946058  0.56053942] 1.0
[ 0.68480088  0.31519912] 0.0
[ 0.6630834  0.3369166] 0.0
[ 0.65587621  0.34412379] 0.0
[ 0.46523414  0.53476586] 0.0
[ 0.65128843  0.34871157] 0.0
[ 0.42450289  0.57549711] 1.0
[ 0.51020354  0.48979646] 1.0
[ 0.53758748  0.46241252] 0.0
[ 0.67585221  0.32414779] 0.0
[ 0.53849905  0.46150095] 1.0
[ 0.68562397  0.31437603] 0.0
[ 0.6444018  0.3555982] 0.0
[ 0.62314407  0.37685593] 0.0
[ 0.49057118  0.50942882] 0.0
[ 0.67192412  0.32807588] 0.0
[ 0.58039234  0.41960766] 1.0
[ 0.61022505  0.38977495] 0.0
[ 0.43482702  0.56517298] 1.0
[ 0.56973195  0.43026805] 0.0
[ 0.48256384  0.51743616] 0.0
[ 0.59135701  0.40864299] 0.0
[ 0.46993508  0.53006492] 1.0
[ 0.64295974  0.35704026] 0.0
[ 0.65973153  0.34026847] 0.0
[ 0.5929939  0.4070061] 0.0
[ 0.65334772  0.34665228] 1.0
[ 0.43909817  0.56090183] 0.0
[ 0.45751842  0.54248158] 0.0
[ 0.67732588  0.32267412] 1.0
[ 0.59054918  0.40945082] 1.0
[ 0.70327652  0.29672348] 0.0
[ 0.50321939  0.49678061] 1.0
[ 0.60485054  0.39514946] 1.0
[ 0.44540797  0.55459203] 1.0
[ 0.43822934  0.56177066] 1.0
[ 0.56069898  0.43930102] 0.0
[ 0.45634904  0.54365096] 0.0
[ 0.4948644  0.5051356] 0.0
[ 0.58928007  0.41071993] 1.0
[ 0.68818637  0.31181363] 0.0
[ 0.44692613  0.55307387] 1.0
[ 0.66032689  0.33967311] 0.0
[ 0.66079343  0.33920657] 1.0
[ 0.59410747  0.40589253] 0.0
[ 0.64856171  0.35143829] 1.0
[ 0.42308319  0.57691681] 1.0
[ 0.42444671  0.57555329] 1.0
[ 0.5193298  0.4806702] 0.0
[ 0.42487926  0.57512074] 1.0
[ 0.44486947  0.55513053] 0.0
[ 0.6111197  0.3888803] 1.0
[ 0.66476316  0.33523684] 0.0
[ 0.60176843  0.39823157] 0.0
[ 0.65954026  0.34045974] 0.0
[ 0.40635748  0.59364252] 1.0
[ 0.51250061  0.48749939] 0.0
[ 0.67100109  0.32899891] 1.0
[ 0.64470138  0.35529862] 0.0
[ 0.54290626  0.45709374] 0.0
[ 0.5894624  0.4105376] 0.0
[ 0.59246352  0.40753648] 1.0
[ 0.65030597  0.34969403] 0.0
[ 0.61197055  0.38802945] 0.0
[ 0.43356136  0.56643864] 0.0
[ 0.44304591  0.55695409] 0.0
[ 0.68111779  0.31888221] 0.0
[ 0.51439824  0.48560176] 1.0
[ 0.47459576  0.52540424] 0.0
[ 0.50216345  0.49783655] 0.0
[ 0.47831371  0.52168629] 0.0
[ 0.56322048  0.43677952] 1.0
[ 0.67881134  0.32118866] 1.0
[ 0.59882549  0.40117451] 0.0
[ 0.6760148  0.3239852] 0.0
[ 0.50295746  0.49704254] 0.0
[ 0.45152894  0.54847106] 0.0
[ 0.54496308  0.45503692] 1.0
[ 0.51809883  0.48190117] 0.0
[ 0.51065482  0.48934518] 1.0
[ 0.62101561  0.37898439] 0.0
[ 0.43034883  0.56965117] 1.0
[ 0.41995971  0.58004029] 0.0
[ 0.58707476  0.41292524] 0.0
[ 0.4097222  0.5902778] 0.0
[ 0.41771646  0.58228354] 1.0
[ 0.70302902  0.29697098] 0.0
[ 0.44393208  0.55606792] 1.0
[ 0.40039873  0.59960127] 1.0
[ 0.68008894  0.31991106] 0.0
[ 0.66673388  0.33326612] 1.0
[ 0.67003669  0.32996331] 0.0
[ 0.63550638  0.36449362] 1.0
[ 0.59675964  0.40324036] 1.0
[ 0.59017264  0.40982736] 0.0
[ 0.64077878  0.35922122] 1.0
[ 0.57219883  0.42780117] 1.0
[ 0.5918471  0.4081529] 0.0
[ 0.64880207  0.35119793] 0.0
[ 0.6323892  0.3676108] 1.0
[ 0.60532717  0.39467283] 1.0
[ 0.41229387  0.58770613] 1.0
[ 0.62575694  0.37424306] 0.0
[ 0.43597898  0.56402102] 1.0
[ 0.61598089  0.38401911] 0.0
[ 0.44490558  0.55509442] 1.0
[ 0.48166715  0.51833285] 1.0
[ 0.60863445  0.39136555] 0.0
[ 0.68160913  0.31839087] 1.0
[ 0.59778635  0.40221365] 0.0
[ 0.57235921  0.42764079] 1.0
[ 0.5158062  0.4841938] 1.0
[ 0.68239928  0.31760072] 0.0
[ 0.6689475  0.3310525] 0.0
[ 0.57645617  0.42354383] 1.0
[ 0.58301598  0.41698402] 1.0
[ 0.43281427  0.56718573] 1.0
[ 0.62366136  0.37633864] 0.0
[ 0.67152532  0.32847468] 0.0
[ 0.48708428  0.51291572] 1.0
[ 0.48542722  0.51457278] 0.0
[ 0.68849554  0.31150446] 0.0
[ 0.44891566  0.55108434] 0.0
[ 0.65330997  0.34669003] 0.0
[ 0.4247522  0.5752478] 0.0
[ 0.58363232  0.41636768] 1.0
[ 0.69609172  0.30390828] 0.0
[ 0.39499353  0.60500647] 1.0
[ 0.56971759  0.43028241] 1.0
[ 0.63588113  0.36411887] 1.0
[ 0.63302168  0.36697832] 0.0
[ 0.60175221  0.39824779] 0.0
[ 0.62706106  0.37293894] 0.0
[ 0.6700548  0.3299452] 1.0
[ 0.6136732  0.3863268] 1.0
[ 0.67654937  0.32345063] 0.0
[ 0.41998503  0.58001497] 0.0
[ 0.67661298  0.32338702] 1.0
[ 0.42388434  0.57611566] 1.0
[ 0.44587933  0.55412067] 1.0
[ 0.65110973  0.34889027] 1.0
[ 0.66549731  0.33450269] 0.0
[ 0.54743835  0.45256165] 0.0
[ 0.39374108  0.60625892] 1.0
[ 0.40534732  0.59465268] 1.0
[ 0.66253909  0.33746091] 0.0
[ 0.59107006  0.40892994] 0.0
[ 0.6645786  0.3354214] 0.0
[ 0.43294729  0.56705271] 1.0
[ 0.67506735  0.32493265] 0.0
[ 0.53299909  0.46700091] 0.0
[ 0.39533278  0.60466722] 1.0
[ 0.63849001  0.36150999] 0.0
[ 0.43654826  0.56345174] 1.0
[ 0.41405865  0.58594135] 1.0
[ 0.57149725  0.42850275] 1.0
[ 0.4492564  0.5507436] 1.0
[ 0.66212122  0.33787878] 0.0
[ 0.47617026  0.52382974] 1.0
[ 0.4570586  0.5429414] 1.0
[ 0.5310155  0.4689845] 1.0
[ 0.59621817  0.40378183] 0.0
[ 0.55007077  0.44992923] 1.0
[ 0.57466874  0.42533126] 0.0
[ 0.59544481  0.40455519] 0.0
